;CAC40;10y;ACCOR;AIR LIQUIDE;AIRBUS GROUP;ALSTOM;ARCELORMITTAL;AXA;BNP PARIBAS;BOUYGUES;CAP GEMINI;CARREFOUR;CREDIT AGRICOLE;DANONE;ENGIE;ESSILOR INTL.;KERING;KLEPIERRE;L'OREAL;LAFARGEHOLCIM;LEGRAND;LVMH;MICHELIN;NOKIA;ORANGE;PERNOD-RICARD;PEUGEOT;PUBLICIS GROUPE;RENAULT;SAFRAN;SAINT GOBAIN;SANOFI;SCHNEIDER ELECTRIC SE;SOCIETE GENERALE;SOLVAY;TECHNIP;TOTAL;UNIBAIL-RODAMCO;VALEO;VEOLIA ENVIRONNEMENT;VINCI;VIVENDI
02/06/2015;5004.46;0.701;50.22;116.05;61.51;28.145;7.754;22.94;55.53;35.345;78.88;30.68;13.83;62.58;18.085;110.4;159.45;39.855;169.65;69.714;50.86;165.1;97.6;6.625;14.635;108.85;18.61;71.98;94.37;64.4;42.095;89.64;67.24;42.755;116.6342;61.32;46.155;229;145.45;18.955;54.76;23.52
03/06/2015;5034.17;0.88;50.3;117.2;61.43;28.76;7.9905;22.98;56.77;35.2;79.52;30.78;13.855;63.05;18.11;111.55;161.55;39.67;170.55;70.143;51.49;165.55;98.35;6.585;14.6;107.85;18.4;71.73;95.37;63.65;42.41;91.12;68.03;43.31;116.9631;61.33;46.375;225.2;146.5;19.23;54.29;23.63
04/06/2015;4987.13;0.831;49.885;115.95;60.77;28.2;7.754;22.755;56.34;35.075;78.76;30.68;13.655;62.38;17.835;111;160;40.1;170;69.333;51.04;163.45;97.16;6.62;14.505;107.05;18.2;69.53;93.43;63.12;42.445;91.15;67.29;43.02;115.0834;59.15;45.5;231.05;145.35;18.915;53.77;23.36
05/06/2015;4920.74;0.849;49.02;114;59.66;28.12;7.6679;22.405;55.3;34.885;77.68;30.305;13.395;61.17;17.635;108.75;156.9;39.105;166.65;68.429;50.95;160.3;96.56;6.445;14.26;105;17.975;68.84;92.3;61.72;42.59;89.14;67.09;42.3;114.7075;59.06;45.555;224.7;143.9;18.57;53.3;23.55
08/06/2015;4857.66;0.889;48.48;112.85;59.15;27.6;7.5322;22.12;54.63;34.235;76.93;29.805;13.15;60.79;17.39;107.65;155.75;38.82;165.85;67.952;50.61;160.25;95.61;6.37;13.63;104.9;17.475;68.45;90.41;61.23;42.53;88.09;66;42.015;113.8146;59.54;44.185;223.1;140;18.295;52.63;23.585
09/06/2015;4850.22;0.957;48.305;113.2;58.95;27.13;7.6803;22.155;54.39;34.225;77.73;29.805;13.23;60.47;17.265;106.25;153.9;39.045;164.7;67.143;50.6;155.15;97.8;6.36;13.555;105.45;17.86;68.77;92.66;61.05;41.925;87.85;66.02;42.195;115.6943;59.21;44.08;225.4;142.95;18.19;52.25;23.84
10/06/2015;4934.91;0.994;49.105;115.65;60.53;27.275;7.7579;22.53;55.56;34.76;77.69;30.135;13.485;61.32;17.53;108.8;160.35;39.535;167.8;68.19;51.48;161.55;101.4;6.43;13.825;106.8;18.25;68.84;93.91;61.86;41.545;89.24;65.96;42.985;121.8503;59.93;45.025;227.1;146.5;18.46;52.81;23.97
11/06/2015;4971.37;0.904;49.35;117.2;61.45;26.395;7.5477;22.775;56.02;34.685;78.98;30.34;13.465;61.58;17.52;109.6;159.05;39.855;168.75;68.19;52.02;165.5;100.95;6.44;14.09;106.75;18.72;70.13;95.05;62.04;41.78;90.45;65;43.425;121.2864;59.45;45.4;232.65;148.7;18.8;53.02;23.8
12/06/2015;4901.19;0.852;48.47;114.9;60.44;26.4;7.4609;22.51;55.3;34.3;78.14;29.98;13.395;60.68;17.16;107.9;159.9;39.22;165.65;67.19;51.88;162.35;99.2;6.37;13.9;105;18.715;68.82;94.67;61.63;41.025;89.2;63.77;42.895;119.0307;59.01;44.56;227.1;148.6;18.505;52.3;23.69
15/06/2015;4815.36;0.825;46.855;112.75;59.29;26.335;7.4004;22.085;53.96;33.895;76.97;29.53;13.045;60.34;16.89;105.1;157.95;38.88;163.2;66.381;51.03;159.85;98.14;6.22;13.55;104.5;17.965;67.46;92.45;60.91;40.485;87.1;63.59;41.91;116.7281;58;43.885;225.05;142.9;17.96;51.12;23.6
16/06/2015;4839.86;0.808;47.62;113.3;59.37;26.35;7.3384;22.52;53.67;34.18;78.11;29.88;13.065;60.84;16.91;106.35;155.4;39.065;164.95;66.429;51.06;160.3;98.14;6.365;13.665;105.05;18.005;67.97;93.54;61.21;40.67;87.58;63.63;41.925;118.3259;57.49;43.905;227.15;146.3;18.17;51.65;23.585
17/06/2015;4790.62;0.814;46.8;113;57.96;26.3;7.2368;22.365;53.14;33.615;77.83;28.43;12.975;60.01;16.915;104.9;153.55;38.035;162.35;66.19;50.07;159.2;96.77;6.325;13.435;104.45;17.515;67.19;91.74;60.65;40.235;86.04;63.04;41.645;117.715;57.75;44.39;222.1;138.4;17.89;50.99;23.725
18/06/2015;4803.48;0.803;46.955;113.75;57.69;26.325;7.0949;22.535;53.08;33.415;78.57;28.75;13.065;59.52;17.06;105.9;154.1;38.18;163.75;65.857;50.42;159.9;96.45;6.35;13.685;105;17.44;67.47;90.66;61.12;40.45;86.37;63.27;42.055;118.7488;57.28;44.3;224.15;135.45;18.105;51.6;23.49
19/06/2015;4815.37;0.762;47.175;113.25;58.94;26.5;7.1337;22.42;53.61;33.62;79.12;28.51;13.175;59.11;17.07;106.25;154.7;37.985;161.8;65.905;50.75;159.95;97.83;6.35;13.81;104.8;18.02;67.36;92.15;62.24;40.625;86.42;63.06;42.405;118.5608;57.6;44.125;224.8;141.1;18.145;52.2;23.295
22/06/2015;4998.61;0.884;48.33;118.65;60.64;26.94;7.25;23.3;56.32;38.07;81.09;29.66;13.855;60.61;17.655;110.2;159.7;39.2;168.2;67.667;52.2;168;99.35;6.5;14.845;105.6;18.66;68.53;95.48;63.21;42.74;90.8;65.51;43.75;121.8503;57.34;45.42;235.1;144.15;18.95;54.34;24.125
23/06/2015;5057.68;0.867;48.315;119.65;61.99;26.74;7.3012;23.375;57.36;38.02;82.54;29.955;14.07;60.96;17.785;111.75;161.05;40.175;169.7;69.19;52.69;170.35;99.91;6.585;14.95;106.55;19.125;69.5;97.42;64.03;43.245;92.07;65.87;44.335;123.119;58.55;46.045;236.4;145.95;19.195;54.8;24.52
24/06/2015;5045.35;0.842;47.8;119.25;61.69;26.48;7.3508;23.455;56.86;34.5;81.27;30.07;14.05;60.47;17.73;112.05;162.2;39.67;169;68.571;52.52;170.85;98.6;6.515;14.455;108;19.085;68.71;96.69;63.57;42.79;92.6;66.02;44.03;121.6623;59;46.51;236.65;144.45;19.195;54.82;24.4
25/06/2015;5041.71;0.862;48.27;119.55;61.83;26.545;7.2314;23.53;57.03;35.155;82.57;29.98;14.07;60.57;17.605;112;162;39.725;167.45;68.286;52.93;170.9;98.97;6.435;14.545;107.6;19.065;69.67;97.4;63.49;42.945;92.35;65.82;44.135;120.9574;57.7;46.445;234.9;145.15;19.23;54.95;23.83
26/06/2015;5059.17;0.92;47.68;119.95;61.51;26.51;7.2066;23.855;57.63;34.8;82.75;30.27;14.135;60.66;17.49;112.95;163.3;40.745;168.65;68.333;53.15;171.2;98.57;6.5;14.67;108.2;19.34;69.57;98.11;63.51;42.825;92.96;65.59;44.455;121.7093;57;46.42;239;147.55;19.185;55.05;23.555
29/06/2015;4869.82;0.802;45.77;115.7;59.3;25.69;6.9933;22.6;54.81;34.135;80.23;29.365;13.425;59.07;16.85;108.75;162.5;39.545;161.95;66.667;51.34;163.6;95.49;6.18;14.055;105.9;18.7;67.23;94.27;61.63;41.15;89.53;62.96;42.09;118.0439;56.39;44.64;230;141.7;18.65;52.83;22.91
30/06/2015;4790.2;0.768;45.27;113.45;58.2;25.45;6.7716;22.63;54.15;33.535;79.37;28.72;13.34;57.99;16.64;107;160.15;39.455;160;65.714;50.36;157.15;93.99;6.09;13.81;103.6;18.445;66.32;93.42;60.79;40.27;88.24;61.93;41.87;115.9762;55.52;43.57;226.7;141.35;18.29;51.88;22.625
01/07/2015;4883.19;0.82;46.46;115.75;60.37;25.73;6.8235;23.005;55.37;33.77;81.93;29.005;13.675;59.2;16.73;109.25;165;40.06;160.85;67.286;51;161.65;95.71;6.25;14.08;105.7;19.08;67.95;97.04;62.13;41.545;89.7;62.87;42.97;117.621;55.61;43.89;232.4;146.05;18.45;53.3;23.185
02/07/2015;4835.56;0.846;45.435;114.3;59.52;25.55;6.7274;22.6;54.71;33.185;81.07;28.65;13.48;59.14;16.97;107.3;162.65;39.515;159.35;67.524;50.3;158.9;94.47;6.085;14.16;105.05;18.78;66.65;95.98;61;40.925;89.08;62.08;42.315;116.6811;55.46;43.905;224.2;142.3;18.635;53.1;22.975
03/07/2015;4808.22;0.793;45.18;114.1;59.21;25.58;6.7499;22.545;54.27;32.93;80.72;28.47;13.37;58.7;16.72;107.15;161.4;39.555;158.35;67.19;50.12;157.65;94;6.045;14.085;104;18.815;66.36;95.06;61;40.57;88.18;61.87;41.98;115.4124;54.43;43.785;223.75;142.2;18.56;53.3;22.665
06/07/2015;4711.54;0.772;44.34;112.05;58.38;25.64;6.5358;21.81;51.97;31.97;80.42;28;13;58.09;16.32;105.05;160.6;38.84;155.9;66.238;49.31;153.25;92.88;5.94;13.655;103.25;18.595;65.62;94.16;60.3;39.745;87.16;60.53;40.395;114.3315;53.74;42.9;217.95;139.55;18.08;52.1;22.255
07/07/2015;4604.64;0.637;43.21;109.15;56.62;25.005;6.1171;21.14;50.5;31.1;79.33;27.5;12.65;57.5;16.11;103.5;154.65;38.755;153.95;65.381;48.355;147.95;91.55;5.745;13.25;102.6;17.725;65;90.67;58.95;38.245;86.03;59.08;39.275;111.2301;49.295;42.005;215.35;134.35;17.81;51.45;21.775
08/07/2015;4639.02;0.683;44.005;109.75;57.16;25.575;6.3048;21.455;50.93;30.985;79.41;27.68;12.675;57.93;16.3;104.55;155.55;39.08;155.6;66.333;48.93;149.35;90.72;5.785;13.365;101.95;17.205;66.12;86.58;60.12;38.875;87.02;60.01;39.5;111.559;50;42.245;217.2;128.15;17.91;51.64;22.325
09/07/2015;4757.22;0.729;44.345;113.15;58.6;25.495;6.3381;22.095;52.38;31.085;82.5;28.25;13.2;59.4;16.73;108.1;158.95;40.25;159.75;68.143;49.845;153.4;93.42;5.94;13.655;103.4;17.855;68.32;88.5;60.88;39.79;89.38;61.11;40.955;113.8616;50.61;43.305;224.1;131.15;18.315;52.85;22.71
10/07/2015;4903.07;0.896;46.575;116.6;60.4;26.015;6.435;23.015;54.49;31.575;84.74;29.06;13.61;60.94;17.25;111.6;163;40.9;164.65;69.762;50.92;158.75;94.15;6.03;14.325;106.25;18.53;69.35;91.2;62.74;41.22;92.47;63.1;42.45;116.6811;50.89;44.345;231.05;132;19.07;54.35;23.38
13/07/2015;4998.1;0.848;47.525;118.8;62.28;26.475;6.5343;23.665;55.77;31.735;86.98;29.865;14.02;61.63;17.475;113.65;164.85;42.01;166.6;70.429;51.42;162;95.54;6.15;14.64;108.2;18.415;71.31;91.91;63.6;42.05;95.02;63.99;43.555;119.4537;51.27;44.675;237.15;132.45;19.34;55.32;24.265
14/07/2015;5032.47;0.842;47.29;118.85;62.88;26.5;6.5095;23.81;56.36;31.835;86.74;29.99;14.12;62.15;17.575;115.55;165.4;41.83;168.9;71.429;51.83;162.7;96.01;6.12;14.78;109.6;18.035;71.33;90.96;64.9;41.99;96.62;64.02;43.78;118.8428;51.75;45.1;238.5;130.3;19.445;55.74;24.29
15/07/2015;5047.24;0.773;46.93;119.65;63.69;26.495;6.449;23.895;56.29;32.29;87.4;30.13;14.195;61.73;17.625;117.05;163.85;42.055;169.6;71.524;51.44;161.5;95.45;6.16;14.915;109.35;18.145;71.46;91.36;65.56;41.86;97.4;62.65;44.195;120.2056;51.16;45.25;240.4;131.1;19.7;56.09;24.5
16/07/2015;5121.5;0.791;47.635;120.55;65.12;26.88;6.4443;24.495;57.55;33.12;88.28;30.97;14.305;62.69;17.835;119.3;167.1;42.75;171.05;71.905;52.16;162.3;97;6.16;15.43;110.5;18.205;72.94;93.5;66.07;42.895;98.79;63.74;44.875;120.6754;51.12;45.74;246.45;131.95;19.895;56.67;24.6
17/07/2015;5124.39;0.739;47.76;120.75;64.65;26.785;6.3862;24.485;57.31;33.38;87.99;31.03;14.215;62.53;17.66;119.15;167.1;43.085;170.35;71.095;52.14;166.95;97.3;6.32;15.59;110.5;18.23;73.25;93.24;66;43.14;99.06;63.89;44.845;121.5683;50.71;45.64;246.5;132.5;19.855;56.59;24.38
20/07/2015;5142.49;0.716;47.515;121;64.74;26.92;6.3823;24.63;57.45;33.56;89.37;31.395;14.39;62.88;17.705;119.9;169.85;43.05;172.45;70.381;52.62;169.15;98.45;6.33;15.525;111.3;18.57;72.97;93.83;65.78;43.23;98.49;64.24;45.315;122.0852;50.61;45.665;246.35;136.05;19.875;56.52;24.455
21/07/2015;5106.57;0.729;47.02;120.2;64.08;26.69;6.4979;24.35;57.05;33.515;89.16;31.235;14.33;62.39;17.575;119.15;169.55;42.54;170.15;69.905;52.25;168.35;98.81;6.205;15.325;110.7;18.635;72.08;94.33;64.73;43.07;97.4;63.91;45.125;122.0852;51.01;45.435;244.15;134.25;19.665;56.5;24.215
22/07/2015;5082.57;0.7;47.545;118.95;63.36;26.975;6.2831;24.41;56.85;34.24;88.79;31.565;14.29;62.52;17.48;118.95;168.4;41.995;168.9;68.429;51.98;167.5;98.45;6.165;15.37;110;18.86;72.12;93.9;63.27;42.92;97.45;63.42;45.33;120.2995;50.52;44.63;241.6;130.35;19.86;56.82;24.16
23/07/2015;5086.74;0.701;47.42;118.45;63.04;26.92;6.2544;24.605;57.09;34.195;89.83;31.315;14.385;62.16;17.46;119.25;168.9;41.25;169.05;68.667;51.92;167.2;98.73;6.16;15.3;110.2;18.86;70.21;93.48;62.84;42.545;98.25;64.01;45.65;120.6754;49.75;44.63;243.9;128.3;20.5;56.33;24.18
24/07/2015;5057.36;0.658;46.96;117.55;63.06;26.775;6.097;24.115;57.21;34.095;90.15;31.195;14.31;61.84;17.37;118.65;167.35;41.31;169.4;67.619;52.22;166.05;96.65;6.2;15.31;109.75;17.89;68.95;91.18;62.6;41.945;98.17;63.86;45.265;119.2187;49.44;44.245;243.8;126.55;20.43;55.96;24.22
27/07/2015;4927.6;0.652;45.205;114.85;60.3;26.305;6.0528;23.7;55.71;33.195;86.9;30.42;14.075;60.37;16.87;116;163.4;40.64;166.15;65.857;50.52;160.95;94.5;6.055;14.95;106.8;17.27;67.44;88.2;59.94;41.09;96.1;62.01;43.885;116.6811;49.185;42.98;238.85;119.7;20.085;54.96;23.69
28/07/2015;4977.32;0.65;45.445;116.25;61.23;26.565;6.2342;24.015;56.76;33.63;86.95;30.93;14.295;60.85;16.54;117.25;172.5;41.31;167.75;66.143;51.05;165.8;88.76;5.99;15.09;107.85;17.785;67.76;89.29;60.98;41.92;96.88;62.66;44.475;120.2995;49.74;43.215;241.85;120.2;20.23;55.55;23.675
29/07/2015;5017.44;0.671;45.54;115.5;62.12;26.665;6.3505;23.995;56.23;33.535;87.47;30.88;14.19;61.36;16.89;119.75;173.05;41.44;169.9;64.333;52.07;169;88.12;5.975;15.4;108;18.86;67.89;90.35;61.35;41.98;98;62.74;44.12;116.7281;51.62;44.315;243.45;120.05;20.2;56.21;23.74
30/07/2015;5046.42;0.617;45;117.05;62.41;26.625;6.3094;24.15;57.66;33.715;87;30.935;14.235;61.57;17.56;117.9;175;41.81;170.35;64.048;55.8;168.6;89.3;6.425;15;108.8;18.11;67.83;83.13;67.51;42.685;97.77;62.56;44.58;113.9086;51.78;44.96;244.55;120.55;20.25;56.08;23.685
31/07/2015;5082.61;0.613;44.675;118.55;64.6;26.76;6.4048;24;59.31;33.415;87.05;31.255;14.345;61.69;17.485;116.6;175.6;41.445;170.35;64.095;56.05;170.7;89.2;6.43;14.935;109.05;18.245;68.94;83.78;68.86;43.165;97.97;63.59;44.8;114.4255;51.82;45.075;242.3;121.5;20.325;58.4;23.935
03/08/2015;5120.52;0.634;44.36;119.75;65.73;26.81;6.3118;24.255;59.55;33.69;86.99;31.625;14.405;62.93;17.645;118.5;175.8;41.745;174.6;64.095;56.22;171.15;89.91;6.39;15.215;109.75;17.98;68.32;84.57;69.75;43.295;98.64;63.89;45;112.9688;50.88;44.95;246.25;121.6;20.035;59.45;24.48
04/08/2015;5112.14;0.635;44.095;120.3;64.89;26.64;6.4319;24.22;59.76;33.515;87.05;31.605;12.94;62.94;17.545;118.6;176;42.32;175.45;64.571;57.25;171.1;90.5;6.345;15.215;109.75;18.33;68.91;85.43;69.95;43.185;98.17;64.16;44.645;113.1098;50.56;44.65;246.8;122.75;20.68;59.3;24.455
05/08/2015;5196.73;0.754;46.075;121.95;66.73;26.79;6.7406;24.61;60.45;34.09;87.88;31.97;13.03;63.16;17.82;118.75;178.45;41.285;178;65.714;56.92;175.6;92.66;6.345;15.26;110.3;18.89;69.15;88.39;69.95;44.055;100.65;64.74;48.17;113.7206;50.41;45.465;246.1;126.8;21.05;59.31;24.45
06/08/2015;5192.11;0.707;45.665;121.6;67.18;26.815;6.7057;24.875;60.68;34.255;86.75;31.955;13.205;63.27;17.75;117.35;181.45;41.97;178.15;65.095;56.45;175.35;91.49;6.3;15.265;110.95;18.465;68.24;87.23;70.46;44.475;100.3;64.88;48.095;113.8616;49.96;45.295;245.65;126.5;21.12;59.45;24.32
07/08/2015;5154.75;0.658;45.46;120.55;66.5;26.85;6.7367;24.725;60.25;34.355;85.68;31.585;13.045;62.55;17.91;115.9;180.15;41.545;176.95;65.429;56.26;173.45;91.62;6.19;14.985;110.25;18.43;67.15;87.86;70;43.56;98.24;64.2;47.875;113.8616;50.17;45.795;244.85;127.45;20.745;59.2;23.935
10/08/2015;5195.41;0.703;45.4;121.85;66.13;26.895;6.7553;25.195;60.45;34.545;86.83;31.81;13;62.78;17.94;117.4;179.85;41.89;178.05;66.238;56.82;174.3;91.63;6.26;15.245;110.1;18.37;66.94;88.18;70.62;44.185;99.75;64.98;48.33;114.7545;49.935;45.89;248.9;126.95;21.025;60.33;24.275
11/08/2015;5099.03;0.629;44.39;118.4;64.28;26.655;6.4529;24.76;59.64;34.445;86.11;31.43;12.955;61.88;17.675;115.3;172.85;41.33;173.65;66.333;56.81;164.85;89.26;6.045;15.15;106.65;17.7;65.9;84.84;69.62;43.535;98.42;63.3;47.91;113.2507;49.46;45.505;246.15;120.7;20.88;59.75;23.88
12/08/2015;4925.43;0.608;43.415;114.7;60.95;25.995;6.2924;23.79;57.93;33.86;82.88;30.21;12.635;59.9;17.29;111.4;168.5;40.495;164.6;63.809;54.88;155.85;89.02;5.905;14.725;102.8;16.825;64.31;81.56;67.95;41.665;94.39;60.73;46.23;109.1154;49.815;44.535;238.55;115.15;20.19;57.95;23.19
13/08/2015;4986.85;0.633;44.54;115.85;62.45;26;6.1768;24.155;58.69;34.33;85.91;30.545;12.75;60.45;17.43;113.25;170.9;41.24;167.9;63.333;55.92;160.4;90.43;6.025;14.885;105.5;17.01;64.51;82.28;69.24;42.435;95.75;60.62;46.985;109.3974;49.695;44.38;244;117.25;20.53;58.6;23.3
14/08/2015;4956.47;0.658;44.28;115.55;62.4;25.895;6.1621;23.9;58.15;34.16;85.57;30.215;12.615;60.32;17.22;113.6;170;42.58;166.25;62.524;55.69;159.6;90.33;5.955;14.86;105.05;17.07;64.02;83.25;70.88;42.39;94.06;60.5;46.7;109.3034;49.175;44;246.05;116.75;20.435;58.23;23.255
17/08/2015;4984.83;0.631;44.86;115.4;63.01;27.76;6.1792;24.105;59.12;34.435;85.88;30.28;12.88;60.33;17.36;114.2;169.55;42.72;166.6;63.286;55.2;160.3;90.06;5.95;14.81;104.7;16.93;63.66;82.15;70.35;42.53;94.99;60.43;47.3;108.5515;48.45;44.485;249.15;117.1;20.57;58.3;23.395
18/08/2015;4971.25;0.64;45.53;115.05;62.96;28;6.1264;24.155;59.34;34.265;86.39;30.2;12.9;60.13;17.17;114.05;169.2;42.98;165.5;63.381;55.14;158.9;89.04;6.03;14.75;103.75;17.02;63.58;81.66;71.07;42.36;95.29;59.76;47.215;107.4237;47.475;43.75;250.95;114.75;20.925;58.31;23.395
19/08/2015;4884.1;0.634;44.475;112.4;61.86;27.665;5.9527;23.67;58.94;33.79;84.67;29.505;12.74;59.1;16.93;111.45;167.3;42;162.15;61.619;54.39;154.1;87.59;5.85;14.48;102.5;16.455;63.45;78.86;69.9;41.515;93.39;58.51;46.795;104.3223;46.205;42.965;248.25;111.95;20.655;57.8;23.26
20/08/2015;4783.55;0.586;43.405;110.15;60.1;27.7;5.952;22.945;57.82;33.1;82.4;29.425;12.25;58.12;16.81;109.35;162.8;41.525;158.7;60.19;52.97;148.05;86.56;5.655;14.055;101.3;16.205;62.44;75.18;68.08;40.535;91.92;57.25;45.475;102.4896;46.68;42.55;244.55;109.35;19.84;57;22.65
21/08/2015;4630.99;0.571;41.6;107;57.39;27.09;5.7147;22.07;55.58;32.195;79.99;28.55;11.94;56.6;16.21;104.3;159.35;40.445;154.2;57.619;51.14;145.7;85.19;5.51;13.68;98.83;15.46;61.81;73.95;65.78;39.665;88.26;55.97;43.54;98.3542;46.255;41.08;235.05;107.9;19.205;56.18;21.8
24/08/2015;4383.46;0.575;39.46;101.75;54.7;26.17;5.1727;21.09;52.85;30.73;76.46;27;11.45;53.54;15.06;100.4;146.25;38.015;146.35;55.952;48.975;139.3;83.19;5.105;12.86;91.34;14.56;60.08;69.03;63.33;37.46;83.64;53.99;40.635;94.078;42.965;37.835;221.1;105;18.16;52.9;21.02
25/08/2015;4564.86;0.752;41.455;106.45;56.2;27.075;5.3603;22.095;55.49;31.52;78.36;28.61;11.965;54.93;15.73;104.75;153.25;39.295;152.8;57.286;50.13;147.55;85.73;5.54;13.63;94.28;15.505;62.19;73.53;65;39.4;86.65;55.33;42.99;97.3674;44.87;39.095;230.2;111.4;19.195;54.29;22.01
26/08/2015;4501.05;0.708;40.59;103.35;55.92;27.08;5.1773;21.88;55.07;31.535;78;28.555;11.875;54.15;15.445;103.1;151.25;38.805;148.45;56.381;49.975;145.85;85.22;5.455;13.625;93.81;15.365;61.79;72.54;64.58;39.495;85;54.12;42.36;95.6287;45.58;37.705;226.5;110.95;18.86;54.96;21.94
27/08/2015;4658.18;0.741;42.84;106.8;57.91;27.31;5.4891;22.39;56.55;33.1;80.28;29.205;12.185;55.36;16.02;106.7;156.15;39.62;152.8;58.381;51;151.15;87.71;5.66;14.11;92.2;15.8;62.75;76.14;67.26;40.63;88.56;55.67;43.78;99.5291;47.35;40.18;233.45;115.2;19.605;57.12;22.725
28/08/2015;4675.13;0.726;42.675;107.65;58.28;27.49;5.6232;22.495;56.65;33.875;80.12;29.1;12.21;55.25;16.21;106.85;156.05;39.525;152.8;58.524;51.41;150.95;86.68;5.675;14.145;92.83;15.585;63.38;75.82;67.15;40.75;88.44;56.46;43.675;99.952;49.045;41.18;230.75;113.65;19.675;57.34;22.3
31/08/2015;4652.95;0.793;42.28;106.85;58.09;27.67;5.3805;22.475;56.27;33.94;80.12;28.98;12.085;55.39;15.985;106.4;152.75;39.22;152.7;58.571;51.43;148.65;86.29;5.58;14.09;93.52;15.4;63.52;74.09;69.62;40.965;88.17;56.33;43.455;98.5892;48.56;40.805;231.25;112;19.55;57.41;22.045
01/09/2015;4541.16;0.802;41.32;105.3;56.51;27.375;5.2293;21.595;54.61;33.465;78.18;28.22;11.745;54.36;15.55;104.25;144.25;38.44;149.75;56.905;50.59;144.2;84.74;5.47;13.66;91.05;15.085;61.99;71.77;68;39.755;86;55.15;41.975;96.5216;48.31;40.41;224.5;107.9;19.035;56.3;21.665
02/09/2015;4554.92;0.795;42.035;106;55.76;27.995;5.175;21.785;54.88;33.34;77.3;28.255;11.8;54.16;15.555;104.75;147.95;38.67;150.65;57;50.5;147.15;84.57;5.55;13.745;91.49;15.035;62.11;70.67;66.86;40.15;87.24;55.19;42.095;96.2866;47.835;40.06;227.15;105.85;19.045;56.43;21.72
03/09/2015;4653.79;0.73;43.42;108.15;57.44;28.25;5.3526;22.34;56.12;34.17;78.95;28.57;12.005;55.02;15.485;107.75;151;40.07;150.9;57.905;51.15;150.15;86.75;5.72;14.005;93.61;15.69;63.29;73.05;68.29;41;89.51;56.21;43.27;98.3542;48.9;41.44;232.15;112.5;19.58;57.2;21.69
04/09/2015;4523.08;0.665;41.82;104.8;55.32;27.62;5.0401;21.725;54.49;33.65;76.64;27.745;11.73;53.52;15.035;107.45;141.7;38.81;145.75;55.048;49.8;145.95;84.1;5.605;13.85;91.25;14.99;62.33;70.83;66.64;39.95;87.17;54.67;41.62;96.5216;46.77;39.96;226.6;109.35;19.225;56.94;21.19
07/09/2015;4549.64;0.672;41.92;106;55.33;28.615;5.0541;21.91;54.5;34.34;77.42;27.845;11.7;53.54;15.22;107.05;142.4;38.745;147.2;55.857;49.79;146.6;85.1;5.56;14.17;91.3;15.105;62.69;71.6;66.5;40.33;88.22;54.98;41.81;96.9915;46.56;39.97;226.3;110.55;19.35;56.92;21.415
08/09/2015;4598.26;0.681;42.145;106.55;55.89;29.015;5.1114;22.305;55.55;34.7;78;28.135;11.71;53.66;15.42;108.7;145.45;39.335;146.9;56.9;50.08;147.8;85.52;5.7;14.325;91.65;15.515;62.77;74.12;66.69;41.09;88.7;55.5;42.67;98.4012;45.985;40.365;229.55;115.5;19.8;57.74;21.525
09/09/2015;4664.59;0.702;43.36;107.85;57.32;28.94;5.1487;22.795;56.45;34.65;79.52;28.58;11.86;54.58;15.72;110.5;147.8;39.73;148.6;58.45;50.89;149.75;86.1;5.885;14.44;92.16;15.795;63.44;76.16;67.39;41.65;89.94;56.43;43.2;98.1193;46.575;40.71;230.35;119.4;20.055;58.99;21.72
10/09/2015;4596.53;0.695;42.98;105.85;56.5;28.605;4.9408;22.525;55.59;35.02;79.18;27.65;11.68;53.91;15.28;108.75;143.8;39.75;145.85;57.7;50.73;149.25;84.3;5.83;14.255;90.31;15.655;63.07;74.77;66.95;41.295;88.48;55.49;42.72;95.8637;45.135;39.945;227.45;117;20.055;58.96;21.405
11/09/2015;4548.72;0.658;42.105;104.9;55.57;28.6;4.8811;22.235;55.24;33.93;78;26.88;11.53;53.32;15.27;107.3;142.6;38.755;145.3;57.7;50.2;148.15;83.09;5.765;13.795;89.64;15.67;61.94;74.03;66.88;40.815;88.02;55.3;42.36;94.266;43.115;39.69;222.85;116.05;19.845;58;21.02
14/09/2015;4518.15;0.657;41.98;104.6;54.51;28.23;4.7369;22.01;54.57;33.8;78.06;26.715;11.19;53.1;15.13;106.15;142.25;38.19;143.95;57.1;49.44;147.7;82;5.88;13.785;88.71;15.575;61.3;73.17;66.85;40.39;87.63;54.84;41.64;93.984;43.18;39.765;221.75;115.7;20.03;57.32;20.995
15/09/2015;4569.37;0.743;41.74;105.35;55.06;28.465;4.8393;22.4;55.08;33.9;79.18;26.98;11.33;53.87;15.05;107.45;143.6;37.905;146.75;57.95;50.08;149.9;83.03;5.875;13.825;88.99;15.725;61.58;74.2;68.37;41.08;87.99;55.63;42.03;94.172;43.785;40.985;220.45;117.65;20.195;58;21.105
16/09/2015;4645.84;0.778;42.555;106;55.69;28.505;4.8959;22.45;55.25;34.25;80.59;27.57;11.36;55.01;15.35;108.4;151.65;38.355;150.6;58.4;50.46;155.55;84.59;5.99;14.23;91.28;15.75;61.94;76.03;69.29;41.72;89.55;56.65;42.195;94.9708;45.475;42.13;221.85;119.35;20.455;58.68;21.44
